sName,Variety,Pyear,DOY,FINT,WGRN,WTOP
USMA,Generic,1987,119,0.814986571,3410.419902,13476.1114
USMA,Generic,1987,120,0.785675131,3630.246844,13638.41117
USMA,Generic,1987,121,0.75802294,3870.248463,13857.71466
USMA,Generic,1987,122,0.732867062,4109.981807,14056.43982
USMA,Generic,1987,123,0.706463592,4351.585114,14244.2344
USMA,Generic,1987,124,0.674789271,4594.329514,14420.15969
USMA,Generic,1987,125,0.624207284,4818.424418,14525.96052
USMA,Generic,1987,126,0.545543105,5035.987401,14604.77522
USMA,Generic,1987,127,0.446595877,5251.519161,14672.14277
USMA,Generic,1987,128,0.338811913,5462.183482,14721.63215
USMA,Generic,1987,129,0.209043879,5462.183482,14721.63215
USMA,Generic,1987,130,0.05298143,5462.183482,14721.63215
USMA,Generic,1987,131,0,5462.183482,14721.63215
USMA,Generic,1987,132,0,5462.183482,14721.63215
USMA,Generic,1987,133,0,5462.183482,14721.63215
USMA,Generic,1987,134,0,5462.183482,14721.63215
