"year","month","day","rad","tx","tn","p"
2009,1,1,6.27,14.545,8.069,0
2009,1,2,2.19,12.312,9.546,11.2458348273208
2009,1,3,6.47,12.42,7.074,5.09055939964043
2009,1,4,6.8,10.977,3.592,0
2009,1,5,9.36,8.941,-0.058,0
2009,1,6,6.88,11.453,3.443,1.59569606626064
2009,1,7,6.21,11.424,7.121,10.3570550679137
2009,1,8,7.92,11.433,3.446,0
2009,1,9,6.64,13.455,4.687,1.59685909738982
2009,1,10,4.26,11.892,3.592,4.31745052327415
2009,1,11,7.94,13.444,2.84,0
2009,1,12,4.61,12.991,9.332,0
2009,1,13,4.63,13.58,9.974,1.99646651744345
2009,1,14,8.55,12.386,7.985,1.25959813584586
2009,1,15,5.6,11.092,6.589,17.9207921028137
2009,1,16,8.15,12.284,2.924,0
2009,1,17,8.69,13.532,3.413,0
2009,1,18,8.87,13.441,5.893,0
2009,1,19,7.18,13.537,10.446,0
2009,1,20,2.85,13.59,9.89,10.67253947258
2009,1,21,7.74,11.154,7.77,0
2009,1,22,9.2,10.637,7.367,1.79274678220054
2009,1,23,2.86,13.5,8.998,2.59726643560043
2009,1,24,7.28,14.207,8.643,16.5680944919018
2009,1,25,7.86,12.204,7.784,5.14875355571576
2009,1,26,7.38,10.534,6.969,26.1106846137977
2009,1,27,6.61,10.281,7.422,19.270545516747
2009,1,28,7.91,10.943,7.523,2.89547741402885
2009,1,29,10.05,12.346,4.163,0
2009,1,30,10.11,12.042,2.632,0
2009,1,31,11.03,13.288,2.986,1.78125500679016
2009,2,1,8.5,12.685,7.091,2.85102128981407
2009,2,2,4.11,13.648,5.071,1.49255394935466
2009,2,3,8.09,14.889,4.004,5.34339882693757
2009,2,4,8.94,14.221,8.798,1.35341286659241
2009,2,5,11.22,17.391,7.744,0
2009,2,6,10.24,15.23,8.295,3.50818037969702
2009,2,7,8.69,10.766,7.304,17.8556174039386
2009,2,8,10.03,8.944,6.322,4.83471048391948
2009,2,9,9.39,12.249,8.019,0
2009,2,10,9.5,14.247,8.519,1.65046751499176
2009,2,11,9.95,10.028,6.247,5.94773888582267
2009,2,12,11.54,8.786,4.567,1.54959857457015
2009,2,13,12.66,9.224,0.685,0
2009,2,14,12.45,8.642,-0.133,0
2009,2,15,13.36,9.746,-0.423,0
2009,2,16,11.63,9.008,-0.922,0
2009,2,17,12.13,10.329,0.157,0
2009,2,18,13.33,13.33,3.843,1.22078061093589
2009,2,19,11.7,10.104,2.231,2.04923748970032
2009,2,20,15.77,10.795,-0.909,0
2009,2,21,11.13,9.585,1.025,0
2009,2,22,13.9,11.212,0.459,0
2009,2,23,7.83,11.122,7.407,2.9888331889083
2009,2,24,13.41,12.294,3.347,0
2009,2,25,16.28,12.18,3.162,0
2009,2,26,16.49,11.221,0.716,0
2009,2,27,13.16,13.481,6.762,0
2009,2,28,16.26,16.595,2.993,0
2009,3,1,11.82,15.61,9.558,5.70514798152999
2009,3,2,12.91,14.432,9.973,5.21297282045907
2009,3,3,11.13,14.416,6.862,1.14977359771729
2009,3,4,12.84,16.69,7.687,9.58126352350064
2009,3,5,9.73,9.966,6.355,20.9493875502744
2009,3,6,11.89,10.55,5.727,6.45545423020621
2009,3,7,14.83,13.382,6.945,1.53135955332573
2009,3,8,18.43,13.212,6.11,0
2009,3,9,17.39,13.724,8.929,0
2009,3,10,18.38,13.01,6.607,0
2009,3,11,13.71,13.138,9.81,0
2009,3,12,18.83,15.589,3.843,0
2009,3,13,18.9,13.815,5.775,0
2009,3,14,19.14,15.441,6.148,0
2009,3,15,17.86,14.915,6.175,0
2009,3,16,13.18,15.639,9.288,0
2009,3,17,16.83,17.842,7.808,0
2009,3,18,19.84,16.326,6.224,0
2009,3,19,20.13,14.765,7.222,0
2009,3,20,17.66,14.127,5.815,0
2009,3,21,21.14,10.648,4.399,0
2009,3,22,18.48,12.987,2.463,0
2009,3,23,21.47,13.721,5.724,0
2009,3,24,20.42,14.961,8.987,0
2009,3,25,16.6,11.892,6.236,0
2009,3,26,16.85,13.445,8.268,0
2009,3,27,21.82,16.256,7.186,0
2009,3,28,13.6,20.532,6.446,0
2009,3,29,14.19,17.652,12.329,7.3942244052887
2009,3,30,20.82,17.758,10.608,0
2009,3,31,8.04,15.259,10.186,16.9115983871961
2009,4,1,17.08,13.522,8.571,6.41713440472813
2009,4,2,14.28,14.96,8.125,12.1720442593869
2009,4,3,15.28,14.95,7.931,3.53279709810295
2009,4,4,17.99,15.348,5.996,1.79432332515717
2009,4,5,19.95,15.471,7.926,1.65612399577597
2009,4,6,19.97,16.23,8.905,0
2009,4,7,23.03,20.321,7.305,0
2009,4,8,11.96,16.693,10.292,8.83953571309348
2009,4,9,7.55,15.292,9.667,9.85181331634521
2009,4,10,22.98,19.906,6.511,0
2009,4,11,7.89,15.976,10.68,13.6564165353761
2009,4,12,4.36,14.822,11.42,31.3273370265961
2009,4,13,21.39,18.435,10.88,0
2009,4,14,22.32,16.924,9.763,0
2009,4,15,24.55,21.583,8.077,0
2009,4,16,22.38,17.067,11.496,0
2009,4,17,23.75,17.089,11.293,0
2009,4,18,14.51,15.579,10.527,1.18521153916618
2009,4,19,22.09,16.247,7.257,0
2009,4,20,21.19,16.19,8.23,0
2009,4,21,15.51,16.057,8.685,2.69846022126785
2009,4,22,19.49,19.365,10.008,0
2009,4,23,25.46,19.186,10.121,0
2009,4,24,25.59,18.225,9.184,0
2009,4,25,22.95,23.499,10.043,0
2009,4,26,15.11,21.681,13.767,0
2009,4,27,4.84,14.632,11.995,23.0660242696104
2009,4,28,22.25,17.227,11.98,1.16495083210566
2009,4,29,23.17,17.043,10.982,1.77875459183952
2009,4,30,23.46,16.3,11.822,1.28104686736563
2009,5,1,20.37,18.204,8.708,0
2009,5,2,24.06,21.221,9.026,2.3257523775051
2009,5,3,25.1,20.213,8.959,0
2009,5,4,25.55,19.095,10.7,0
2009,5,5,22.26,18.714,12.516,2.6298314332962
2009,5,6,24.11,19.01,9.645,0
2009,5,7,25.64,20.147,10.889,0
2009,5,8,27.24,23.056,9.848,0
2009,5,9,26.95,24.154,11.145,0
2009,5,10,25.01,24.363,13.503,0
2009,5,11,27.6,25.332,12.659,0
2009,5,12,28.03,25.995,12.843,0
2009,5,13,28.33,25.514,12.894,0
2009,5,14,23.77,26.1,14.729,0
2009,5,15,15.06,20.981,14.546,8.6637228727291
2009,5,16,23.49,22.571,14.371,0
2009,5,17,24.31,22.97,13.601,0
2009,5,18,27.76,25.26,13.137,0
2009,5,19,27.46,25.741,13.923,0
2009,5,20,28.11,27.794,14.532,0
2009,5,21,28.04,30.175,15.232,0
2009,5,22,28.43,32.314,16.514,0
2009,5,23,28.49,34.212,16.692,0
2009,5,24,27.73,33.15,17.474,0
2009,5,25,28.37,33.461,17.34,0
2009,5,26,27.45,26.504,15.806,0
2009,5,27,27.76,21.479,15.718,0
2009,5,28,25.79,25.122,13.206,0
2009,5,29,28.58,26.62,14.179,0
2009,5,30,28.27,26.656,14.135,0
2009,5,31,15,23.153,16.214,3.83237600317443
2009,6,1,21.46,21.435,17.051,6.41882717604858
2009,6,2,21.21,21.482,16.069,8.18866491317749
2009,6,3,27.79,22.631,13.813,0
2009,6,4,28.78,23.729,15.147,0
2009,6,5,27.02,31.391,15.847,0
2009,6,6,26.81,24.703,17.067,0
2009,6,7,26.16,23.553,16.358,0
2009,6,8,28.97,24.814,14.34,0
2009,6,9,23.18,24.934,16.685,0
2009,6,10,28.48,24.951,15.952,0
2009,6,11,29.09,26.862,14.293,0
2009,6,12,29.13,26.06,16.851,0
2009,6,13,29.28,27.623,15.664,0
2009,6,14,29.19,31.501,16.089,0
2009,6,15,29.07,33.943,18.062,0
2009,6,16,30.05,33.612,18.346,0
2009,6,17,29.64,31.411,16.492,0
2009,6,18,28.13,30.996,20.479,0
2009,6,19,28.06,30.391,20.128,0
2009,6,20,28.05,26.13,20.171,0
2009,6,21,20.08,22.413,18.595,2.25961808041575
2009,6,22,25.96,23.127,17.517,0
2009,6,23,26.83,24.176,16.475,0
2009,6,24,28.06,23.885,15.869,0
2009,6,25,29.11,25.793,15.26,0
2009,6,26,29.31,26.952,17.034,0
2009,6,27,26.98,26.64,17.39,0
2009,6,28,28.33,26.645,18.125,0
2009,6,29,28,27.056,16.866,0
2009,6,30,26.65,28.229,18.734,0
2009,7,1,25.94,28.932,19.275,0
2009,7,2,27.11,29.326,20.82,0
2009,7,3,28.26,30.314,22.017,0
2009,7,4,28.17,30.129,20.095,0
2009,7,5,28.09,30.088,20.728,0
2009,7,6,25.82,29.545,19.976,0
2009,7,7,27.79,30.427,20.389,0
2009,7,8,28.25,28.482,20.444,0
2009,7,9,28.61,27.233,18.972,0
2009,7,10,26.29,25.945,19.152,0
2009,7,11,28.68,25.915,18.715,0
2009,7,12,28.8,28.342,15.967,0
2009,7,13,28.68,35.375,17.884,0
2009,7,14,27.5,35.085,21.137,0
2009,7,15,27.36,31.504,21.451,0
2009,7,16,27.93,33.864,20.797,0
2009,7,17,28.07,30.592,22.432,0
2009,7,18,26.93,23.063,19.693,0
2009,7,19,27.12,25.127,18.5,0
2009,7,20,28.62,28.8,15.029,0
2009,7,21,28.13,31.546,17.429,0
2009,7,22,28.3,36.515,19.307,0
2009,7,23,27.99,40.414,21.923,0
2009,7,24,27.94,35.666,23.694,0
2009,7,25,27.98,30.615,20.606,0
2009,7,26,28.66,29.144,17.51,0
2009,7,27,28.06,33.079,17.079,0
2009,7,28,27.62,34.446,19.992,0
2009,7,29,27.87,32.243,19.601,0
2009,7,30,27.39,30.769,20.21,0
2009,7,31,27.65,31.006,19.299,0
2009,8,1,27.63,32.821,17.983,0
2009,8,2,25.23,33.809,19.953,0
2009,8,3,20.12,27.58,20.308,0
2009,8,4,26.85,26.502,19.17,0
2009,8,5,26.25,29.021,16.685,0
2009,8,6,26.52,30.459,19.705,0
2009,8,7,26,30.383,19.604,0
2009,8,8,25.83,29.224,21.246,0
2009,8,9,25.6,30.887,20.142,0
2009,8,10,23.22,30.716,21.154,0
2009,8,11,25.96,30.52,20.501,0
2009,8,12,24.28,30.39,18.135,0
2009,8,13,24.48,30.948,19.405,0
2009,8,14,24.3,31.775,18.959,0
2009,8,15,25.01,33.337,21.155,0
2009,8,16,24.47,33.367,20.519,0
2009,8,17,24.91,31.829,22.786,0
2009,8,18,25.24,32.369,19.652,0
2009,8,19,22.95,33.629,20.452,1.37758255004883
2009,8,20,24.51,33.878,20.616,0
2009,8,21,24.05,32.79,20.247,0
2009,8,22,24.49,31.808,20.925,0
2009,8,23,23.8,30.554,20.537,0
2009,8,24,23.34,32.149,18.986,0
2009,8,25,23.23,34.149,19.681,0
2009,8,26,22.31,31.677,21.077,0
2009,8,27,21.62,30.395,20.858,1.19062662124492
2009,8,28,20.21,30.628,19.95,0
2009,8,29,22.33,28.815,21.163,0
2009,8,30,23.24,26.152,19.625,0
2009,8,31,22.04,29.44,17.838,0
2009,9,1,22.82,31.517,19.27,0
2009,9,2,21.66,32.001,19.609,0
2009,9,3,21.11,29.066,21.303,0
2009,9,4,20.99,28.541,22.02,0
2009,9,5,22.23,26.47,19.852,0
2009,9,6,22.02,28.734,16.842,0
2009,9,7,22.89,29.513,17.921,0
2009,9,8,22.01,27.884,16.207,0
2009,9,9,19.32,27.31,17.521,0
2009,9,10,17.91,26.852,16.624,0
2009,9,11,18.2,27.566,15.195,0
2009,9,12,19.19,27.727,15.872,0
2009,9,13,19.32,26.434,15.897,0
2009,9,14,11.89,22.899,17.716,11.5559995174408
2009,9,15,12.42,26.575,17.183,6.53474671884169
2009,9,16,15.62,23.488,17.632,3.30130745157931
2009,9,17,20.44,24.205,15.402,0
2009,9,18,16.1,27.005,16.809,0
2009,9,19,15.85,23.76,17.676,7.2092503296517
2009,9,20,16.28,22.198,16.112,1.18914679933368
2009,9,21,13.63,22.092,17.364,0
2009,9,22,13.33,23.715,16.266,1.06807051179203
2009,9,23,14.39,25.122,16.943,0
2009,9,24,4.05,21.8,19.028,26.4200270175934
2009,9,25,17,25.052,17.841,1.07694367943623
2009,9,26,16.14,25.991,15.568,0
2009,9,27,15.6,25.832,16.105,0
2009,9,28,15.77,25.601,15.505,0
2009,9,29,16.18,26.031,16.182,0
2009,9,30,15.53,26.036,16.058,0
2009,10,1,11.21,23.422,17.686,5.96435368061066
2009,10,2,13.67,22.672,17.608,1.00693106651306
2009,10,3,14.31,22.136,17.037,0
2009,10,4,14.7,22.658,16.174,0
2009,10,5,17.05,23.386,14.089,0
2009,10,6,16.87,26.413,13.759,0
2009,10,7,17.03,27.943,14.192,0
2009,10,8,17.26,29.212,15.135,0
2009,10,9,14.26,24.832,15.949,0
2009,10,10,11.53,22.655,17.407,0
2009,10,11,13.29,23.328,16.944,0
2009,10,12,11.32,21.98,15.361,1.44069266053748
2009,10,13,14.97,22.177,11.639,0
2009,10,14,12.09,20.36,11.226,0
2009,10,15,11.64,17.505,11.655,9.04785096645355
2009,10,16,13.48,17.826,7.78,0
2009,10,17,9.68,16.824,10.761,3.80615890026093
2009,10,18,13.46,16.914,8.05,2.42073833942413
2009,10,19,14.05,16.71,7.57,0
2009,10,20,13.42,18.799,8.381,0
2009,10,21,13.51,24.034,15.76,0
2009,10,22,8.25,19.759,14.926,21.2341449396263
2009,10,23,8.3,17.685,14.728,8.61061034299837
2009,10,24,13,20.008,14.999,0
2009,10,25,13.05,20.508,11.842,0
2009,10,26,12.53,19.241,10.951,0
2009,10,27,11.69,19.875,11.502,0
2009,10,28,12.38,19.203,10.581,0
2009,10,29,10.28,17.272,11.221,0
2009,10,30,11.24,20.113,12.504,0
2009,10,31,10.82,19.231,11.528,0
2009,11,1,11.66,17.854,8.885,0
2009,11,2,8.78,18.883,10.77,5.69892525669502
2009,11,3,7.23,17.837,13.646,1.67250701254673
2009,11,4,9.92,19.811,14.34,1.90396904940826
2009,11,5,8.14,17.32,11.799,5.33995032310486
2009,11,6,9.69,14.67,10.829,3.40911149976364
2009,11,7,8.1,16.041,11.615,13.4665697812011
2009,11,8,8.21,13.636,8.169,16.3591593503725
2009,11,9,9.54,13.643,5.926,1.59563422192832
2009,11,10,8.18,13.477,5.36,5.77042996883392
2009,11,11,7.76,14.614,10.582,0
2009,11,12,5.62,16.724,10.996,0
2009,11,13,10.68,18.326,9.617,0
2009,11,14,10.24,19.53,10.37,0
2009,11,15,10.8,22.138,9.851,0
2009,11,16,10.76,22.466,11.292,0
2009,11,17,11.01,23.437,10.257,0
2009,11,18,9.56,23.054,9.724,0
2009,11,19,10.66,22.579,10.179,0
2009,11,20,7.62,20.573,9.308,0
2009,11,21,10.39,19.4,7.631,0
2009,11,22,10.3,19.333,7.553,0
2009,11,23,9.56,16.8,12.521,0
2009,11,24,8.19,16.473,11.732,0
2009,11,25,9.8,16.135,8.278,0
2009,11,26,6.81,16.178,7.088,0
2009,11,27,7.66,17.137,10.865,1.28738880147239
2009,11,28,9.23,15.988,7.634,3.23000550270081
2009,11,29,7.16,18.495,7.269,0
2009,11,30,1.67,12.92,8.538,20.4392850397994
2009,12,1,5.6,11.808,8.336,8.86821448796127
2009,12,2,8.17,12.891,5.766,0
2009,12,3,3.26,13.791,5.656,14.776736497879
2009,12,4,5.42,13.667,10.232,16.5208181122125
2009,12,5,8.63,14.169,9.666,0
2009,12,6,7.97,15.599,8.589,0
2009,12,7,7.21,15.392,8.217,0
2009,12,8,6.41,15.487,9.771,0
2009,12,9,7.41,14.864,5.715,0
2009,12,10,9.19,14.608,3.91,0
2009,12,11,4.97,13.437,4.976,0
2009,12,12,8.51,12.371,3.021,0
2009,12,13,5.08,12.352,6.163,0
2009,12,14,5.1,14.951,8.383,0
2009,12,15,4.11,10.612,6.678,1.4880895614624
2009,12,16,5.59,10.259,7.338,2.18295454978445
2009,12,17,2.53,9.837,7.186,11.1421078442504
2009,12,18,7.6,10.064,7.137,3.15533876408836
2009,12,19,7.53,7.899,4.447,2.43144035329124
2009,12,20,6.49,7.808,4.42,1.18830800056458
2009,12,21,3.38,11.366,3.976,2.02666819092201
2009,12,22,5.74,17.809,11.78,1.40570402135154
2009,12,23,7.33,17.851,14.058,1.06439321382368
2009,12,24,3.12,17.399,14.516,4.05703485012054
2009,12,25,6.73,16.631,8.794,2.91202068325447
2009,12,26,3.3,15.652,5.689,7.64974828149434
2009,12,27,7.08,12.175,10.133,0
2009,12,28,5.26,14.258,9.828,0
2009,12,29,6.92,16.763,12.597,1.96150084809688
2009,12,30,8.54,18.409,11.856,0
2009,12,31,8.21,17.534,11.013,12.6909434794129
2010,1,1,6.34,12.285,10.487,20.7446813583374
2010,1,2,8.46,12.138,8.093,0
2010,1,3,9.04,10.777,4.738,0
2010,1,4,3.41,11.689,4.295,2.09821760654449
2010,1,5,4.66,13.855,6.883,23.8493263720443
2010,1,6,5.36,11.369,8.226,4.69471514225006
2010,1,7,8.33,14.133,3.994,0
2010,1,8,6.64,13.86,8.041,10.7311010360718
2010,1,9,7.02,8.733,3.599,13.1913274526596
2010,1,10,6.04,7.593,2.148,5.59393935162689
2010,1,11,2.54,8.402,3.477,6.87739551062805
2010,1,12,6.55,8.917,2.306,0
2010,1,13,2.64,10.565,5.37,27.7484208345413
2010,1,14,4.92,11.567,4.359,3.08202742593267
2010,1,15,4.86,12.606,6.824,2.48401700514478
2010,1,16,8.74,12.908,5.381,0
2010,1,17,2.04,12.315,7.733,2.21587121433231
2010,1,18,8.95,12.488,6.825,0
2010,1,19,8.61,12.311,4.931,0
2010,1,20,3.08,12.219,7.211,5.59557390243981
2010,1,21,7.85,11.449,5.263,0
2010,1,22,7.12,12.072,4.737,0
2010,1,23,10.6,12.195,3.042,0
2010,1,24,8.28,10.957,2.231,0
2010,1,25,7.36,12.97,7.308,1.27552449708901
2010,1,26,5.97,13.676,8.052,2.30874717215102
2010,1,27,5.09,13.256,5.601,2.56155133246239
2010,1,28,5.74,9.758,5.153,0
2010,1,29,6.97,10.428,8.325,2.37788600566091
2010,1,30,7.93,10.772,7.48,10.0552450332998
2010,1,31,7.03,8.806,5.2,8.41925144140987
2010,2,1,8.29,8.208,2.372,0
2010,2,2,8.81,9.593,6.194,0
2010,2,3,8.65,11.511,3.371,0
2010,2,4,12.68,15.711,1.511,0
2010,2,5,6.07,14.2,7.99,2.69938831542049
2010,2,6,12.09,13.546,9.073,2.13406997374932
2010,2,7,11.69,13.188,8.403,6.55989864719686
2010,2,8,11,12.349,2.74,0
2010,2,9,5.3,12.814,7.873,19.2432853176001
2010,2,10,6.02,9.075,5.817,9.53124165533836
2010,2,11,11.24,7.728,2.079,4.92736995215637
2010,2,12,11.37,6.805,1.408,2.40184664716026
2010,2,13,9.3,8.958,3.714,0
2010,2,14,12.3,9.788,3.823,0
2010,2,15,10.41,10.788,4.691,2.63396799563864
2010,2,16,6.57,13.687,8.821,2.78238356112936
2010,2,17,8.67,14.978,7.536,8.10910482414329
2010,2,18,12.89,15.36,11.316,8.51410061085289
2010,2,19,10.97,14.43,10.451,7.65091180801392
2010,2,20,12.61,10.897,8.866,3.79951596255523
2010,2,21,13.1,13.043,6.981,2.56454944610596
2010,2,22,11.1,15.528,10.234,8.71956348419189
2010,2,23,13.77,16.183,12.02,6.75448775291443
2010,2,24,12.37,14.648,11.145,5.0127834081195
2010,2,25,14.16,16.184,8.756,0
2010,2,26,14.72,15.966,9.207,0
2010,2,27,12.66,16.475,6.442,0
2010,2,28,10.65,18.075,10.858,0
2010,3,1,11.78,15.015,9.526,3.16686213471939
2010,3,2,15.3,15.337,8.397,0
2010,3,3,13.24,17.069,10.17,1.91148817532394
2010,3,4,10.94,12.648,10.468,8.01943242549896
2010,3,5,14.96,12.398,8.001,0
2010,3,6,14.62,11.607,5.367,0
2010,3,7,13.37,13.034,2.944,0
2010,3,8,7.23,11.547,7.116,5.77814354585371
2010,3,9,12.3,10.575,5.181,13.5635584592819
2010,3,10,15.76,8.548,4.434,4.61645424365997
2010,3,11,15.95,8.711,3.801,4.9049580380256
2010,3,12,16.01,10.876,1.764,0
2010,3,13,16.36,11.472,2.884,0
2010,3,14,18.54,12.607,2.316,0
2010,3,15,11.71,10.719,5.868,0
2010,3,16,17.79,13.215,5.096,0
2010,3,17,19.97,14.429,1.805,0
2010,3,18,20.89,17.444,2.816,0
2010,3,19,17.91,20.123,5.261,0
2010,3,20,17.63,21.021,8.273,0
2010,3,21,8.44,21.049,9.423,0
2010,3,22,18.22,19.602,10.453,0
2010,3,23,18.27,17.109,8.491,0
2010,3,24,18.92,18.613,11.071,0
2010,3,25,18.81,22.224,11.135,0
2010,3,26,19.07,17.538,9.825,0
2010,3,27,21.22,16.104,10.481,0
2010,3,28,21.68,15.401,9.291,0
2010,3,29,22.46,19.86,5.796,0
2010,3,30,19.9,17.551,11.354,1.15497708310386
2010,3,31,20.23,16.142,9.312,0
2010,4,1,19.42,15.901,8.218,0
2010,4,2,22.79,14.501,6.475,0
2010,4,3,22.87,18.987,4.173,0
2010,4,4,16.91,19.182,11.175,6.23126327991486
2010,4,5,22.68,14.121,8.851,0
2010,4,6,19.7,18.94,5.169,0
2010,4,7,22.74,20.11,8.901,0
2010,4,8,11.28,16.426,11.591,18.9882853737799
2010,4,9,17.32,16.764,9.717,2.5865962388707
2010,4,10,21.2,17.172,7.691,0
2010,4,11,22.37,16.192,9.563,0
2010,4,12,18.73,16.903,7.87,0
2010,4,13,20.14,16.306,10.587,0
2010,4,14,14.03,15.927,6.969,0
2010,4,15,17.73,18.289,10.026,0
2010,4,16,22.95,17.699,10.625,0
2010,4,17,24.2,18.21,8.614,0
2010,4,18,20.09,18.147,9.596,0
2010,4,19,24.4,16.825,9.861,0
2010,4,20,22.09,17.592,11.679,0
2010,4,21,25.64,20.117,9.247,0
2010,4,22,14.15,21.948,9.903,0
2010,4,23,13.73,18.628,14.707,16.5109368961112
2010,4,24,17.41,18.848,13.068,2.05013457434688
2010,4,25,22.44,20.708,10.521,0
2010,4,26,22.01,19.944,12.213,0
2010,4,27,23.77,20.53,12.671,0
2010,4,28,22.23,21.237,11.573,0
2010,4,29,23.08,20.642,12.7,0
2010,4,30,24.79,23.292,11.944,0
2010,5,1,24.29,25.371,12.617,0
2010,5,2,13.71,19.052,14.847,4.42904233932495
2010,5,3,22.24,22.02,13.415,6.84318542465689
2010,5,4,21.27,17.343,12.457,7.3863893746875
2010,5,5,22.14,15.017,10.216,12.6112103462219
2010,5,6,21.16,15.685,10.015,5.0121396780014
2010,5,7,16.2,16.26,8.506,1.31380558013916
2010,5,8,25.81,18.209,8.074,0
2010,5,9,27.59,23.218,9.831,0
2010,5,10,20.43,23.091,13.337,0
2010,5,11,25.56,20.355,13.717,3.3366739748999
2010,5,12,12.26,18.287,12.537,3.18619608879089
2010,5,13,23.78,19.289,13.136,4.38294708728648
2010,5,14,10.71,16.759,11.728,12.3810917139053
2010,5,15,19.75,15.05,11.539,12.9465609788895
2010,5,16,17.19,15.033,12.779,1.46522521972159
2010,5,17,20.66,16.063,12.857,0
2010,5,18,23.24,16.993,10.707,0
2010,5,19,23.53,17.027,12.863,2.70095555492844
2010,5,20,26.68,19.433,12.071,0
2010,5,21,26.01,20.601,9.577,0
2010,5,22,24.66,22.244,11.506,0
2010,5,23,23.75,22.526,10.636,0
2010,5,24,25.8,22.249,11.061,0
2010,5,25,27.44,23.301,13.179,0
2010,5,26,27.44,27.377,12.182,0
2010,5,27,22.72,23.794,16.124,0
2010,5,28,26.73,23.101,16.292,0
2010,5,29,12.76,20.908,15.573,3.02683114995261
2010,5,30,25.95,21.778,15.346,0
2010,5,31,20.74,20.769,17.679,0
2010,6,1,25.29,19.422,14.579,0
2010,6,2,26.8,20.758,14.622,0
2010,6,3,28.24,20.695,14.321,0
2010,6,4,26.16,22.492,12.277,0
2010,6,5,26.56,24.31,13.554,0
2010,6,6,27.41,26.954,15.067,0
2010,6,7,27.05,26.849,17.469,0
2010,6,8,29.07,28.892,15.604,0
2010,6,9,27.64,30.621,18.482,0
2010,6,10,28.1,29.738,19.78,0
2010,6,11,26.7,25.213,18.557,0
2010,6,12,26.57,24.598,17.531,0
2010,6,13,20.6,24.279,17.319,0
2010,6,14,26.77,29.971,15.452,9.43425297737122
2010,6,15,14.87,24.416,18.056,23.9626169204712
2010,6,16,28.42,23.909,16.7,0
2010,6,17,26.82,23.831,17.56,0
2010,6,18,28.68,22.43,16.23,0
2010,6,19,22.16,21.489,16.175,2.70724296569824
2010,6,20,17.74,18.308,14.869,7.66423642625114
2010,6,21,21.18,18.535,14.355,3.07996272943001
2010,6,22,22.45,20.394,15.372,0
2010,6,23,27.32,21.929,14.226,0
2010,6,24,27.44,22.181,12.988,0
2010,6,25,26.69,24.175,12.877,0
2010,6,26,27.66,25.995,14.633,0
2010,6,27,26.25,26.935,15.741,0
2010,6,28,26,26.22,16.88,0
2010,6,29,26.51,26.466,16.277,0
2010,6,30,26.21,26.649,19.145,0
2010,7,1,25.21,26.577,19.351,0
2010,7,2,27.1,30.028,17.973,0
2010,7,3,26.45,30.858,18.505,0
2010,7,4,28.95,30.429,20.076,0
2010,7,5,24.28,28.49,19.41,0
2010,7,6,28.34,28.749,18.745,0
2010,7,7,28.6,28.226,20.026,0
2010,7,8,26.89,30.29,18.486,0
2010,7,9,26.62,30.647,21.562,0
2010,7,10,28.4,32.406,20.538,0
2010,7,11,27.61,32.277,21.109,0
2010,7,12,28.05,33.255,21.086,0
2010,7,13,27.56,34.282,21.475,0
2010,7,14,28.52,33.133,19.968,0
2010,7,15,28.64,31.666,21.56,0
2010,7,16,28.16,33.024,19.464,0
2010,7,17,28.53,33.331,21.02,0
2010,7,18,28.21,30.21,20.777,0
2010,7,19,25.6,29.949,18.131,0
2010,7,20,27.26,30.331,20.995,0
2010,7,21,27.68,32.315,19.767,0
2010,7,22,27.91,34.761,20.735,0
2010,7,23,27.45,32.602,22.117,0
2010,7,24,27.55,25.939,21.765,0
2010,7,25,24.29,25.094,20.57,0
2010,7,26,24.52,25.733,18.788,0
2010,7,27,26.5,25.896,20.444,0
2010,7,28,26.91,27.601,16.627,0
2010,7,29,26.73,27.178,18.718,0
2010,7,30,26.71,24.974,19.093,0
2010,7,31,26.59,27.2,18.505,0
2010,8,1,27.22,29.235,17.098,0
2010,8,2,27.23,30.974,17.865,0
2010,8,3,25.89,27.152,20.218,0
2010,8,4,26.01,25.695,19.481,0
2010,8,5,24.09,25.664,18.15,0
2010,8,6,25.5,23.536,18.393,0
2010,8,7,26.81,25.406,14.603,0
2010,8,8,26.79,27.986,15.459,0
2010,8,9,25.03,28.767,19.512,0
2010,8,10,25.19,29.702,18.903,0
2010,8,11,26.03,29.14,19.525,0
2010,8,12,21.82,29.833,19.161,0
2010,8,13,24.93,30.796,20.048,0
2010,8,14,15.92,24.96,18.373,6.55328631400565
2010,8,15,25.95,26.584,15.789,0
2010,8,16,24.81,26.348,16.295,0
2010,8,17,25.37,26.145,16.006,0
2010,8,18,23.76,28.094,15.924,0
2010,8,19,24.16,31.621,20.137,0
2010,8,20,22.88,36.75,21.937,0
2010,8,21,24.64,30.783,21.753,0
2010,8,22,22.23,29.955,20.404,0
2010,8,23,24.04,30.294,19.878,0
2010,8,24,24.55,32.216,20.875,0
2010,8,25,23.63,29.559,20.342,0
2010,8,26,24.34,30.086,18.223,0
2010,8,27,23.63,30.562,19.687,0
2010,8,28,23.51,27.909,20.122,0
2010,8,29,23.07,24.817,19.1,0
2010,8,30,23.89,24.496,18.811,0
2010,8,31,23.1,26.071,17.102,0
2010,9,1,22.8,27.698,15.041,0
2010,9,2,21.48,29.634,16.34,0
2010,9,3,20.02,28.059,19.965,1.5912652015686
2010,9,4,20.64,26.736,20.173,0
2010,9,5,22.22,27.636,16.997,0
2010,9,6,21.17,27.926,17.253,0
2010,9,7,19.86,30.935,17.634,0
