site,variety,Date,year,doy,GrowingSeason,das,Tmax,Tmin,Prec,Rad,gdd,phenoCode,cyclePerc,lightInt,lightIntRef,agb,agbRef,yield,yieldRef,htTimeR,htTimeS,susceptible,latent,sporulating,dead,affected,disSev,disSevRef,lightIntHealthy,agbHealthy,yieldHealthy,lightSteal,senAccel,RUEreduce,assimilateSap
Burmerange,Dekan,7/19/2003,2003,200,2002,289,26.666,12.667,0,27.88,1405.3538,2,75.43205,5.6128542E-06,,8058.855,,0.0037652217,,1,29.504435,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.2419437E-06,7685.3027,0.0008331247,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/20/2003,2003,201,2002,290,28.213,16.461,4.082719,23.49,1425.5564,2,76.51643,2.1802914E-06,,8058.8555,,0.0042991773,,1,30.504435,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,4.824269E-07,7685.3027,0.0009512715,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/21/2003,2003,202,2002,291,25.216,15.786,1.9160024,21.88,1444.9625,2,77.55805,8.790948E-07,,8058.8555,,0.0044918056,,0,30.504435,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.9451444E-07,7685.3027,0.0009938937,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/22/2003,2003,203,2002,292,22.663,13.732,0,21.94,1462.3206,2,78.48974,3.901118E-07,,8058.8555,,0.0045684753,,0,30.504435,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,8.6318735E-08,7685.3027,0.0010108582,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/23/2003,2003,204,2002,293,22.121,13.776,0,19.37,1479.4011,2,79.40653,1.75381E-07,,8058.8555,,0.0045984196,,1,31.504435,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,3.880596E-08,7685.3027,0.0010174839,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/24/2003,2003,205,2002,294,21.57,14.234001,4.9311757,16.93,1496.4288,2,80.320496,7.904062E-08,,8058.8555,,0.0046101785,,1,32.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.748905E-08,7685.3027,0.0010200858,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/25/2003,2003,206,2002,295,22.15,11.519,2.9680133,17.77,1512.1622,2,81.16498,3.784671E-08,,8058.8555,,0.004615639,,1,33.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,8.374229E-09,7685.3027,0.001021294,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/26/2003,2003,207,2002,296,20.431,15.065,10.894579,12.16,1529.0127,2,82.06943,1.7198843E-08,,8058.8555,,0.0046174573,,1,34.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,3.8055297E-09,7685.3027,0.0010216965,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/27/2003,2003,208,2002,297,20.258999,14.8949995,3.624621,14.21,1545.6625,2,82.9631,7.8894935E-09,,8058.8555,,0.0046184207,,0,34.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.7456847E-09,7685.3027,0.0010219096,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/28/2003,2003,209,2002,298,18.976,9.93,0,21.19,1558.0887,2,83.63007,4.4101505E-09,,8058.8555,,0.00461902,,0,34.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,9.758191E-10,7685.3027,0.0010220422,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/29/2003,2003,210,2002,299,21.034,11.312,0,19.7,1572.9519,2,84.42785,2.1994875E-09,,8058.8555,,0.0046193525,,1,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,4.8667315E-10,7685.3027,0.0010221158,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/30/2003,2003,211,2002,300,18.558,13.508001,15.627414,8.54,1587.6252,2,85.21545,1.1067463E-09,,8058.8555,,0.004619424,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,2.4488597E-10,7685.3027,0.0010221316,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,7/31/2003,2003,212,2002,301,20.841,11.676999,0,18.74,1602.6041,2,86.019424,5.48989E-10,,8058.8555,,0.004619504,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.2147293E-10,7685.3027,0.0010221492,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/1/2003,2003,213,2002,302,24.706,11.9470005,0,24.83,1620.102,2,86.958626,2.4203214E-10,,8058.8555,,0.0046195583,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,5.3553627E-11,7685.3027,0.0010221612,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/2/2003,2003,214,2002,303,26.235,14.728001,0,25.16,1639.4952,2,87.99955,9.7646495E-11,,8058.8555,,0.004619583,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,2.1605906E-11,7685.3027,0.0010221667,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/3/2003,2003,215,2002,304,28.166,15.672001,0,25.26,1659.5928,2,89.078285,3.8117308E-11,,8058.8555,,0.004619593,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,8.434087E-12,7685.3027,0.0010221689,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/4/2003,2003,216,2002,305,29.68,16.806,0,25.2,1679.8527,2,90.165726,1.4766842E-11,,8058.8555,,0.0046195965,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,3.2674093E-12,7685.3027,0.0010221697,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/5/2003,2003,217,2002,306,30.289,17.934,0,25.27,1699.9314,2,91.243454,5.769459E-12,,8058.8555,,0.004619598,,0,35.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.2765911E-12,7685.3027,0.0010221701,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/6/2003,2003,218,2002,307,32.002,17.288002,0,25.23,1719.7755,2,92.30858,2.2790413E-12,,8058.8555,,0.0046195984,,1,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,5.042767E-13,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/7/2003,2003,219,2002,308,32.437,18.439,1.6934035,22.95,1739.0862,2,93.34508,9.230246E-13,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,2.042345E-13,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/8/2003,2003,220,2002,309,32.924,20.280003,0,21.9,1757.1848,2,94.31651,3.956507E-13,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,8.754428E-14,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/9/2003,2003,221,2002,310,31.351,18.873,0,24.46,1776.7423,2,95.36626,1.5840016E-13,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,3.5048665E-14,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/10/2003,2003,222,2002,311,29.522,16.262,0,25.189999,1797.0087,2,96.45405,6.1346436E-14,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,1.3573917E-14,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/11/2003,2003,223,2002,312,31.115,15.638,0,24.68,1817.2563,2,97.54084,2.377953E-14,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,5.2616154E-15,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/12/2003,2003,224,2002,313,33.385,19.822002,0,22.35,1835.353,2,98.51218,1.0193931E-14,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,2.2555723E-15,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/13/2003,2003,225,2002,314,28.836,18.322,0,24.150002,1855.5714,2,99.5974,3.9568577E-15,,8058.8555,,0.0046195984,,0,36.504433,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,8.755221E-16,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
Burmerange,Dekan,8/14/2003,2003,226,2002,315,22.475002,14.868001,0,17.11,1873.4304,2,100,1.715223E-15,,8058.8555,,0.0046195984,,0,0,0.20321447,0.021102384,0.04996778,0.010536156,0.08160632,0.060503937,,3.7952087E-16,7685.3027,0.0010221702,0.08160633,0.016321264,0.15655309,4.080316
