year,month,day,rad,tx,tn,p,rhx,rhn
2014,9,14,19.895,26.6,11.7,0,99,50
2014,9,15,18.332,26.4,13.5,0.2,100,50
2014,9,16,16.912,26.1,14.9,3.8,100,54
2014,9,17,16.966,25.9,14.4,0.2,99,53
2014,9,18,8.859,19.5,16.3,0.4,93,77
2014,9,19,7.75,18.8,16.3,1,99,84
2014,9,20,14.712,24.7,15.5,0.2,97,69
2014,9,21,18.15,27.3,13,0.2,100,53
2014,9,22,20.202,29.4,11.3,0,100,23
2014,9,23,18.906,25.1,8.9,0,93,27
2014,9,24,18.174,22.1,6.8,0,98,33
2014,9,25,19.002,25.7,8.6,0,99,31
2014,9,26,17.183,23.2,8.9,0.2,100,47
2014,9,27,18.849,26.4,8.8,0,100,45
2014,9,28,16.972,26.5,11.9,0,99,44
2014,9,29,17.781,26.2,9.8,0,100,46
2014,9,30,13.996,23.1,12.7,4,100,63
2014,10,1,13.832,24,13.6,0.6,100,60
2014,10,2,15.398,25.3,12.1,0.2,100,54
2014,10,3,16.165,25.5,10.6,0,100,42
2014,10,4,14.86,24.3,11.4,0,97,42
2014,10,5,14.507,23.8,11.2,0,97,44
2014,10,6,12.311,21.2,11.9,5.6,98,59
2014,10,7,7.243,15.5,12.2,1.4,100,92
2014,10,8,5.427,16.4,14.5,0.6,100,99
2014,10,9,7.776,18.9,14.9,0,100,89
2014,10,10,8.233,20.9,16.3,0,100,81
2014,10,11,7.95,20.6,16.2,2.2,100,87
2014,10,12,8.024,20.7,16.1,0.6,99,81
2014,10,13,7.658,18.3,14,12,100,97
2014,10,14,7.47,17.1,12.9,0.2,100,92
2014,10,15,11.376,22.6,12.6,0,100,58
2014,10,16,12.451,23.1,10.8,0,99,61
2014,10,17,12.136,25,13,0,98,51
2014,10,18,12.123,25,12.7,0,99,60
2014,10,19,11.157,23.2,12.5,0,100,73
2014,10,20,11.897,23.2,10.7,0,100,66
2014,10,21,10.706,24.1,13.7,0,100,60
2014,10,22,12.642,17.8,2.9,0,79,15
2014,10,23,15.188,23.4,1.3,0,88,18
2014,10,24,15.016,24.7,2.5,0,93,20
2014,10,25,10.614,17.9,6.5,0,96,60
2014,10,26,10.741,18.2,6.2,0,98,53
2014,10,27,11.196,17.1,3.7,0,100,51
2014,10,28,11.645,17.7,2.8,0,100,48
2014,10,29,11.752,16.9,1.3,0,100,48
2014,10,30,11.48,16.8,1.5,0,100,52
2014,10,31,11.543,17.9,2,0.2,100,55
2014,11,1,11.842,19.5,2.3,0,100,49
2014,11,2,11.544,19.4,2.6,0,100,45
2014,11,3,8.608,17.4,7.8,2.8,100,61
2014,11,4,6.004,15.3,10.5,46.8,100,83
2014,11,5,4.76,14.6,11.5,39.4,100,100
2014,11,6,6.588,12.7,6.6,0.2,100,86
2014,11,7,9.74,17.9,4.2,0.2,100,66
2014,11,8,9.398,19.2,6.1,0,100,56
2014,11,9,5.375,14.7,10.3,2.6,100,85
2014,11,10,4.231,13.4,10.6,14,100,100
2014,11,11,4.322,14.1,11.1,4.6,100,100
2014,11,12,4.608,14.1,10.6,38.2,100,100
2014,11,13,7.613,18.1,8.3,4.2,100,71
2014,11,14,6.875,16.9,8.7,3.8,100,73
2014,11,15,4.621,12.9,9.1,78.4,100,100
2014,11,16,7.441,17.2,7.1,2.6,100,61
2014,11,17,3.729,10,7.4,12,100,94
2014,11,18,7.612,15.2,4.1,0,100,64
2014,11,19,7.419,13,2.2,0.2,100,75
2014,11,20,8.137,14.6,1.3,0,100,63
2014,11,21,6.277,10.3,2.2,0,100,84
2014,11,22,5.473,12,5.7,0,97,68
2014,11,23,5.906,11.7,4.2,0,99,74
2014,11,24,5.354,13,6.7,0,99,78
2014,11,25,4.576,12,7.3,6.4,100,83
2014,11,26,3.618,10.2,7.2,0.4,100,91
2014,11,27,2.615,8.1,6.5,4.4,100,95
2014,11,28,3.237,9.7,7.2,16.2,100,100
2014,11,29,3.571,12.6,9.5,5.8,100,98
2014,11,30,2.377,12.4,11,13.6,100,100
2014,12,1,3.391,13.8,10.9,31.2,100,97
2014,12,2,2.574,11.4,9.7,5.8,100,100
2014,12,3,3.218,11,8.3,2,100,78
2014,12,4,3.582,11.4,8,0.4,96,84
2014,12,5,3.807,11.4,7.5,0,97,97
2014,12,6,3.828,12.7,8.7,1.4,97,97
2014,12,7,5.275,12,4.3,0,97,88
2014,12,8,4.007,6.9,2.4,0.2,100,100
2014,12,9,6.339,12.1,0.7,0,98,63
2014,12,10,5.538,7.4,-1.4,0.6,96,61
2014,12,11,4.472,5.1,-0.7,0,98,94
2014,12,12,5.259,5.4,-2.7,0,100,86
2014,12,13,3.633,8,4.1,0,95,74
2014,12,14,2.168,6.4,5,4,99,92
2014,12,15,2.517,7.8,5.9,14,100,99
2014,12,16,4.268,9.7,4.2,10.8,100,99
2014,12,17,5.036,8,0.3,0.2,100,99
2014,12,18,6.678,13.1,-0.5,0,100,70
2014,12,19,6.811,13.7,-0.5,0,100,63
2014,12,20,3.786,6.1,1.7,0.2,100,99
2014,12,21,3.123,3.5,0.5,0,100,100
2014,12,22,3.738,3.1,-1.2,0,100,100
2014,12,23,3.823,3.1,-1.4,0,100,100
2014,12,24,3.373,4.9,1.4,0,100,100
2014,12,25,6.329,11.2,-1.1,0,100,74
2014,12,26,6.81,11.8,-2.4,0,100,21
2014,12,27,4.048,2.5,-2.5,0.6,100,82
2014,12,28,6.259,8.5,-3.4,0,100,33
2014,12,29,6.328,8.5,-3.6,0,96,19
2014,12,30,5.997,6.2,-4.6,0,89,23
2014,12,31,5.585,3.3,-6,0,94,65
2015,1,1,6.262,6.2,-5.4,0,99,60
2015,1,2,6.235,7,-4.4,0,99,60
2015,1,3,6.33,9.2,-2.4,0,98,63
2015,1,4,8.46,17.9,-2.6,0,99,17
2015,1,5,7.181,11.4,-3.2,0,92,41
2015,1,6,7.05,9.6,-4.3,0,94,49
2015,1,7,6.197,9.6,-1,0,96,63
2015,1,8,5.845,8.2,-1.1,0,99,68
2015,1,9,7.12,11.2,-2.4,0,100,56
2015,1,10,7.382,15,0.6,0,97,60
2015,1,11,7.893,14.6,-1.6,0,100,17
2015,1,12,7.886,13.8,-2.1,0,90,24
2015,1,13,5.747,7.3,-1,0,93,62
2015,1,14,6.944,11.1,-0.8,0,97,56
2015,1,15,6.23,6.9,-2.5,0,100,81
2015,1,16,2.427,5.9,4.5,3.8,100,96
2015,1,17,4.947,7.7,2,9.8,100,79
2015,1,18,7.037,10.7,-0.6,0,100,62
2015,1,19,5.793,6.5,-1,0.2,100,76
2015,1,20,7.156,10.1,-1.1,0,100,57
2015,1,21,5.116,3.6,-2,1.6,100,96
2015,1,22,4.986,5.6,0.4,3.4,100,100
2015,1,23,7.629,11,-0.9,0.2,100,69
2015,1,24,7.879,10.6,-1.8,0.2,100,31
2015,1,25,6.793,12,3,0,58,20
2015,1,26,8.167,9.4,-3.3,0,96,36
2015,1,27,7.446,7.2,-3.1,0,97,50
2015,1,28,8.104,8.7,-3.2,0,94,42
2015,1,29,6.111,4.4,-2.2,0.4,100,68
2015,1,30,8.381,10.7,-1.4,3,100,26
2015,1,31,8.131,7.7,-3.4,0,95,48
2015,2,1,8.422,8,-3.6,0,94,50
2015,2,2,10.238,12.5,-4.2,0,90,30
2015,2,3,6.061,3.5,-2.2,0,94,76
2015,2,4,5.81,6.9,1.8,0,89,57
2015,2,5,6.28,6,0.2,6.2,100,70
2015,2,6,3.643,2.1,0.2,28.8,100,100
2015,2,7,6.618,4,-2.1,1.8,100,84
2015,2,8,10.054,11.2,-2.5,0.2,100,23
2015,2,9,8.751,8,-2.1,0,90,29
2015,2,10,11.167,13.2,-2.8,0,98,50
2015,2,11,10.779,12.6,-1.9,0,98,50
2015,2,12,10.025,9.9,-2.3,0,100,60
2015,2,13,7.754,7.9,0.8,0.2,99,77
2015,2,14,4.067,4.9,3,17.2,100,94
2015,2,15,5.984,4.7,0.7,20.2,100,98
2015,2,16,7.493,10,3.9,4.6,100,73
2015,2,17,9.872,13.2,2.9,0,92,52
2015,2,18,10.391,11.4,0.3,0,96,52
2015,2,19,11.136,11.2,-1.2,0,99,62
2015,2,20,11.737,11.3,-2.1,0,100,61
2015,2,21,6.253,6.3,2.6,16.8,100,84
2015,2,22,9.997,11.6,2.4,2.8,100,60
2015,2,23,10.723,10.6,0.3,0,95,60
2015,2,24,10.048,10.9,2.1,0,95,28
2015,2,25,13.074,15.5,1,0,89,17
2015,2,26,12.975,13.2,-0.7,0,91,41
2015,2,27,11.858,12.2,0.9,0,91,48
2015,2,28,12.071,13.8,2.4,0,94,37
2015,3,1,13.113,14.4,1.3,0,95,43
2015,3,2,11.375,13.7,4.1,0,96,68
2015,3,3,14.503,16.3,1.1,0,98,29
2015,3,4,11.919,10.9,0.9,0,100,25
2015,3,5,10.03,13.7,6.8,0.2,32,14
2015,3,6,15.277,14,-1.6,0,83,21
2015,3,7,14.342,12.8,-0.6,0,86,30
2015,3,8,15.47,13.6,-1.6,0,95,40
2015,3,9,14.71,12.9,-0.5,0,95,41
2015,3,10,16.728,16.2,-0.7,0,94,38
2015,3,11,16.786,19.4,2.8,0,93,35
2015,3,12,15.991,16.3,1.6,0,89,27
2015,3,13,17.15,16.7,0.2,0,89,30
2015,3,14,12.459,13.8,5.3,0,81,36
2015,3,15,12.078,13.5,5.7,4.2,84,40
2015,3,16,6.342,7.5,5.4,20.6,97,84
2015,3,17,11.882,11.7,4.5,8.2,98,83
2015,3,18,17.117,16.8,2.2,0,99,51
2015,3,19,14.892,16.8,6,0,94,52
2015,3,20,14.638,16.5,6.3,0,91,38
2015,3,21,11.726,15,8.6,0.8,91,42
2015,3,22,6.792,9.6,7.5,4.6,97,83
2015,3,23,17.731,17.1,3.1,0,98,41
2015,3,24,8.833,12.2,8.8,3.8,93,71
2015,3,25,10.609,12.4,7.6,21.2,98,71
2015,3,26,14.268,17.1,8.6,1,98,63
2015,3,27,18.17,20.1,6.6,0.2,98,14
2015,3,28,20.173,19.8,3.5,0,83,20
2015,3,29,19.874,19.6,4.1,0,90,30
2015,3,30,21.086,22.8,5.7,0,96,28
2015,3,31,21.728,24.3,6.5,0,91,19
2015,4,1,15.861,18.4,9.1,0,50,14
2015,4,2,20.874,19.1,3.3,0,77,23
2015,4,3,17.98,16.6,5.1,0,87,34
2015,4,4,12.321,13.3,8,0.6,82,44
2015,4,5,12.669,12,6.5,0.4,91,55
2015,4,6,20.543,15.1,0.9,0,93,21
2015,4,7,19.292,16.6,4.3,0,93,21
2015,4,8,27.583,24.8,0.1,0,88,15
2015,4,9,22.811,21.7,5.1,0,93,24
2015,4,10,21.944,21.9,6.8,0,82,30
2015,4,11,21.611,20.9,6.5,0,88,39
2015,4,12,23.114,22.8,6.6,0,93,36
2015,4,13,23.873,25.7,8.7,0,89,25
2015,4,14,25.443,28.3,9.3,0,92,12
2015,4,15,23.239,26.5,10.9,0,77,24
2015,4,16,19.306,20.8,10.2,0,86,52
2015,4,17,12.246,16,11.8,15.6,98,67
2015,4,18,21.287,21.2,8.7,0,100,59
2015,4,19,16.722,16.3,8.7,0,85,39
2015,4,20,24.516,21.3,5.2,0,94,29
2015,4,21,25.67,25.8,8.4,0,88,23
2015,4,22,25.552,26.7,9.7,0,86,20
2015,4,23,20.976,22.5,11.2,0,91,35
2015,4,24,23.84,23.2,8.8,0,93,41
2015,4,25,11.832,16.2,12.7,0.2,91,65
2015,4,26,14.655,17.9,12.6,2,96,72
2015,4,27,10.33,14.6,12,57.4,100,95
2015,4,28,21.186,22.9,12.1,2.8,98,26
2015,4,29,18.574,19,10.8,0,95,33
2015,4,30,19.792,20.6,11.4,0,95,48
2015,5,1,12.962,15.9,12,3,99,74
2015,5,2,22.29,23.3,11.9,0,98,58
2015,5,3,10.705,18.3,15.7,0.8,97,77
2015,5,4,18.16,22.2,14.8,0,98,59
2015,5,5,20.135,24.5,15.5,0,93,61
2015,5,6,21.654,26.2,15.9,0,96,51
2015,5,7,24.547,26.1,13,0,94,52
2015,5,8,21.982,25.5,15.1,4.4,92,51
2015,5,9,25.261,26.7,13.1,0,90,33
2015,5,10,26.027,27.4,13.1,0,86,23
2015,5,11,26.512,28.3,13.6,0,87,29
2015,5,12,24.949,28.7,15.8,0,86,35
2015,5,13,24.767,28.7,16.1,0,92,31
2015,5,14,25.842,28.2,14.6,0,95,39
2015,5,15,21.916,21,11.3,54.2,92,68
2015,5,16,25.18,24.5,11.8,0,100,54
2015,5,17,24.574,27.9,15.9,0,92,43
2015,5,18,22.743,27.5,17.3,0,91,41
2015,5,19,22.147,25.2,15.6,0,88,50
2015,5,20,21.994,20.2,10.8,12.4,100,70
2015,5,21,21.234,18.7,10,4.4,85,45
2015,5,22,22.728,21.9,12,0.2,92,39
2015,5,23,22.572,21.8,12.1,0,94,48
2015,5,24,24.975,23.4,11.6,0.2,95,37
2015,5,25,24.515,24.5,13.2,0,89,46
2015,5,26,24.369,24.4,13.3,23.2,98,43
2015,5,27,25.303,24.3,12.4,0,91,32
2015,5,28,24.505,23.9,12.8,0,85,42
2015,5,29,24.458,25.5,14.5,0,88,38
2015,5,30,21.931,25.3,16.5,0,85,50
2015,5,31,22.721,25.1,15.7,0,87,51
2015,6,1,24.183,28.1,17.5,0,88,45
2015,6,2,25.787,29.2,17.2,0,90,32
2015,6,3,26.792,30.8,17.9,0,90,35
2015,6,4,27.866,33.3,19.4,0,90,35
2015,6,5,26.999,33.4,20.4,0,85,31
2015,6,6,26.094,33.3,21.2,0,86,36
2015,6,7,24.807,32.3,21.4,0,84,34
2015,6,8,24.731,31.1,20.3,0,79,32
2015,6,9,20.362,26.4,19.1,0,90,49
2015,6,10,23.381,27.7,18.1,5.2,95,52
2015,6,11,27.554,30.3,17,0,92,33
2015,6,12,20.437,26.2,18.9,1.4,89,49
2015,6,13,20.874,24.9,17.3,5,97,68
2015,6,14,16.776,22.4,17.5,6.8,96,70
2015,6,15,22.499,26.6,17.8,0,97,56
2015,6,16,24.477,25.8,15.4,19,100,60
2015,6,17,23.407,26.2,16.7,0.2,98,51
2015,6,18,25.766,27.8,16.3,0,94,48
2015,6,19,24.394,29,18.7,0,92,28
2015,6,20,24.986,26.9,16.1,0,92,34
2015,6,21,25.221,26.4,15.4,0,93,36
2015,6,22,25.564,27.8,16.5,0.2,91,49
2015,6,23,23.191,27.3,18,0,92,32
2015,6,24,24.987,26.1,15.3,0,83,30
2015,6,25,26.001,26.5,14.8,0,90,32
2015,6,26,27.293,28.7,15.8,0,93,35
2015,6,27,27.491,30.7,17.6,0,92,38
2015,6,28,28.2,31.6,17.8,0,89,31
2015,6,29,24.464,29.7,19.3,0,89,44
2015,6,30,25.929,30.8,19.1,0,91,43
2015,7,1,26.99,32.4,19.7,0,91,44
2015,7,2,26.643,33.3,20.9,0.2,92,40
2015,7,3,25.742,34,22.4,0,94,47
2015,7,4,27.008,33.6,20.8,0,94,44
2015,7,5,26.868,35.5,22.8,0,94,46
2015,7,6,26.618,35.6,23.1,0,89,49
2015,7,7,25.382,35,23.6,0,91,53
2015,7,8,23.495,32.8,23,0,93,51
2015,7,9,24.85,30.6,19.6,0,93,42
2015,7,10,24.917,29.5,18.4,0,91,35
2015,7,11,28.424,32.3,17.8,0,92,40
2015,7,12,27.573,33.3,19.6,0,94,42
2015,7,13,25.643,32.3,20.4,0,93,51
2015,7,14,26.011,33,20.7,0,95,47
2015,7,15,25.417,33.7,21.9,0,92,47
2015,7,16,25.781,35.4,23.2,0,91,39
2015,7,17,27.743,35.8,21.6,0,94,40
2015,7,18,27.375,34.8,20.9,0,93,36
2015,7,19,28.169,34.8,20,0,92,38
2015,7,20,26.726,34.7,21.3,0,95,40
2015,7,21,27.139,35.5,21.6,0,94,45
2015,7,22,26.464,36,22.7,0,92,38
2015,7,23,26.773,34.7,21,0,94,33
2015,7,24,25.078,33.5,21.4,0,95,44
2015,7,25,25.198,32.3,20,3,98,55
2015,7,26,26.692,31.2,17.3,0,85,34
2015,7,27,27.718,34,18.9,0,93,34
2015,7,28,25.622,33.2,20.2,0,94,40
2015,7,29,24.522,32.1,20.1,2,95,48
2015,7,30,23.278,29.6,18.7,0.2,96,52
2015,7,31,20.107,28.3,20.1,0,86,44
2015,8,1,16.097,22.6,17.3,1.8,96,61
2015,8,2,26.327,29.1,14.8,0.2,99,47
2015,8,3,27.023,32.4,17.2,0,96,43
2015,8,4,24.685,31.7,18.9,0,96,48
2015,8,5,25.97,33.8,19.5,0,93,44
2015,8,6,26.294,36,21.2,0,92,32
2015,8,7,27.711,36.6,20,0,93,35
2015,8,8,26.471,36.8,21.5,0,92,31
2015,8,9,22.532,30.8,19.6,17.2,97,53
2015,8,10,19.411,26.8,18.4,21.4,100,68
2015,8,11,24.657,32.2,18.5,0,99,44
2015,8,12,24.611,33.1,19.3,0,95,39
2015,8,13,25.087,35.3,20.8,0,93,29
2015,8,14,18.058,26.1,18.5,6.6,96,64
2015,8,15,16.475,23.4,17,52.6,97,72
2015,8,16,22.611,26.9,14.7,2.4,100,50
2015,8,17,24.331,28.9,14.6,3.4,99,43
2015,8,18,21.304,27.4,16.3,1.4,94,50
2015,8,19,21.359,26.8,15.5,0.8,95,49
2015,8,20,23.452,27.8,14,0,99,44
2015,8,21,20.419,27.8,17.2,0,93,46
2015,8,22,23.226,29.6,15.7,0,90,38
2015,8,23,13.414,21,16.3,7.6,98,68
2015,8,24,9.715,18.9,16.4,16.2,100,95
2015,8,25,19.864,27,16.4,0.2,100,58
2015,8,26,23.303,29.4,14.6,0,99,44
2015,8,27,23.749,30.6,15,0,99,45
2015,8,28,23.268,31.4,16.2,0,98,41
2015,8,29,24.205,33.9,17.2,0,98,43
2015,8,30,24.728,34.7,17,0,97,36
2015,8,31,24.185,33.7,16.5,0,96,30
2015,9,1,20.207,28.6,16.4,1.4,96,46
2015,9,2,21.625,30.4,16.2,0,98,42
2015,9,3,17.075,26.8,17.8,0.4,93,51
2015,9,4,20.114,26.3,13.6,0,95,48
2015,9,5,21.163,25.9,11.6,1.4,96,37
2015,9,6,22.741,25.6,8.8,0,89,26
2015,9,7,22.543,25.9,9.1,0,92,33
2015,9,8,20.614,26.1,11.8,0,94,33
2015,9,9,21.878,25.9,9.5,0,95,33
2015,9,10,17.429,25,14.4,0,85,33
2015,9,11,15.911,23.2,14.2,0.2,86,47
2015,9,12,15.045,24.1,15.9,0,89,49
2015,9,13,9.163,19.1,16,27.4,100,87
2015,9,14,13.926,23.6,16.3,5,100,68
2015,9,15,15.226,24.4,15.5,0,96,49
2015,9,16,9.454,19.1,15.6,1.4,97,88
2015,9,17,15.42,25.8,16.3,0,100,67
2015,9,18,18.727,27.7,13.4,0.6,94,40
2015,9,19,19.172,27,11.7,0.2,96,39
2015,9,20,20.407,27.7,10,0,93,27
2015,9,21,18.957,25.7,10.1,0,93,37
2015,9,22,14.789,22.2,12.5,0,94,60
2015,9,23,14.705,17.7,7.9,9.8,100,53
2015,9,24,20.57,24.6,5,0,98,26
2015,9,25,19.441,25.6,7.7,0,97,33
2015,9,26,17.481,25.1,10.3,0,94,42
2015,9,27,14.065,22,12.2,0,95,54
2015,9,28,12.873,20.8,12.4,0,79,41
2015,9,29,14.563,20.5,9.5,0,90,39
2015,9,30,15.767,20.9,7.7,0,96,33
2015,10,1,11.266,16.7,9.8,0,86,43
2015,10,2,5.686,13.8,12,11.2,99,84
2015,10,3,10.511,18.7,12.4,14,100,70
2015,10,4,11.178,19.9,12.6,2.8,100,65
2015,10,5,14.736,22.4,9.4,2,99,51
2015,10,6,9.97,18.5,12.4,4,99,79
2015,10,7,12.224,20.9,11.5,0.2,100,69
2015,10,8,13.639,23.4,11.4,0,96,50
2015,10,9,12.598,22,11.5,0,96,55
2015,10,10,12.904,21.3,10,0,94,53
2015,10,11,14.629,22,7.1,0,98,50
2015,10,12,12.465,21.3,10.2,3.2,97,54
2015,10,13,4.045,14.9,13.7,9.8,99,94
2015,10,14,11.923,19.4,8.7,1.2,100,56
2015,10,15,8.282,14.4,9.1,33.8,100,79
2015,10,16,10.709,16.5,7.4,0.2,96,95
2015,10,17,9.465,12.2,4.9,0,97,85
2015,10,18,9.34,14.3,7,0,97,70
2015,10,19,12.987,18.6,4.1,0,100,56
2015,10,20,10.904,16.9,6.4,0,97,58
2015,10,21,11.404,16.4,4.6,0,97,48
2015,10,22,12.726,17,1.9,0,98,43
2015,10,23,12.045,17.8,3.9,0,97,51
2015,10,24,12.425,18.6,3.4,0,98,54
2015,10,25,10.798,17,5.2,0,98,67
2015,10,26,9.707,14.4,4.6,0,100,91
2015,10,27,9.816,13,2.7,0,100,90
2015,10,28,4.673,12.7,10.3,17.2,99,95
2015,10,29,6.098,14.7,10.5,1.4,100,89
2015,10,30,10.418,20.1,7.5,0,99,58
2015,10,31,10.715,19.8,6.1,0,99,47
2015,11,1,10.873,19,4.5,0,98,44
2015,11,2,11.017,17.4,2.1,0,98,43
2015,11,3,8.697,12,2.2,0,98,78
2015,11,4,10.181,19.2,5.4,0,97,41
2015,11,5,10.781,19.8,3.9,0,97,47
2015,11,6,10.933,21.4,4.6,0,97,45
2015,11,7,10.818,20.6,3.7,0,98,50
2015,11,8,10.451,20.6,4.4,0,98,53
2015,11,9,10.533,20.6,3.7,0,98,58
2015,11,10,10.668,22,4.2,0,99,47
2015,11,11,9.338,19.2,5.2,0.2,100,63
2015,11,12,9.184,18.2,4.3,0,99,57
2015,11,13,8.835,16.6,3.4,0,99,68
2015,11,14,4.017,9.8,7,0.2,100,97
2015,11,15,3.436,10.1,8,0,100,99
2015,11,16,4.188,9.5,6.3,0.2,100,100
2015,11,17,2.832,8.7,7.2,0.2,100,100
2015,11,18,3.823,9,6.2,0,100,100
2015,11,19,3.193,10.9,8.9,0.2,100,100
2015,11,20,4.888,11.9,7.1,0.2,100,91
2015,11,21,6.392,13,4.6,0.2,100,36
2015,11,22,7.953,13.9,0.6,0,97,16
2015,11,23,4.472,5.8,1.5,3.2,95,60
2015,11,24,7.389,10.3,-1.7,0,96,36
2015,11,25,5.932,7.7,-0.2,0,96,66
2015,11,26,7.205,9.7,-2.2,0,99,28
2015,11,27,8.008,12.4,-2.6,0,95,39
2015,11,28,7.268,9.4,-3.2,0,97,52
2015,11,29,6.966,8.9,-2.9,0,98,63
2015,11,30,8.062,14.1,-2,0,98,51
2015,12,1,8.065,15.1,-1.3,0,100,59
2015,12,2,5.224,5.8,-1.2,0,100,97
2015,12,3,4.154,3.7,-0.8,0,100,100
2015,12,4,4.256,4,-0.8,0,100,100
2015,12,5,3.048,6.4,3.9,0,100,100
2015,12,6,2.265,6.5,5.1,0,100,100
2015,12,7,4.695,9,2.9,0,100,92
2015,12,8,4.181,9,4.1,0,100,94
2015,12,9,3.305,6,2.9,0,100,100
2015,12,10,3.542,3.5,-0.1,0,100,100
2015,12,11,5.153,5.8,-1.9,0.2,100,100
2015,12,12,6.239,10.4,-1,0,100,65
2015,12,13,3.946,8.8,4.2,0,97,72
2015,12,14,4.178,9,3.8,0,97,79
2015,12,15,5.744,9.4,-0.5,0,100,76
2015,12,16,6.252,12,0.2,0,100,64
2015,12,17,6.468,11.7,-1,0,100,62
2015,12,18,6.087,10.2,-1.1,0,100,71
2015,12,19,6.641,12.4,-1.1,0,100,62
2015,12,20,6.174,10.7,-1,0,100,69
2015,12,21,2.675,8.3,6.1,0.2,100,90
2015,12,22,4.735,10.6,3.7,0,100,77
2015,12,23,5.407,12.5,3.5,0,97,67
2015,12,24,2.793,8.8,6.4,0,99,88
2015,12,25,3.995,7.3,2.4,0,100,90
2015,12,26,4.238,4.2,-1.3,0,100,100
2015,12,27,3.883,2.6,-2,0.2,100,100
2015,12,28,3.674,1.6,-2.5,0,100,100
2015,12,29,4.949,3.7,-3.7,0,100,100
2015,12,30,6.188,11.1,-0.4,0,100,59
2015,12,31,4.597,6.5,0.2,0,99,70
