year,month,day,rad,tx,tn,p,rhx,rhn
2014,10,30,11.323,15.7,0.4,0,100,59
2014,10,31,11.314,16.8,1.1,0.2,100,60
2014,11,1,11.849,19.6,1.9,0.2,100,47
2014,11,2,11.319,18.7,2.1,0,100,48
2014,11,3,8.313,15.7,6.5,5.4,100,74
2014,11,4,5.923,14.6,9.8,44.4,100,88
2014,11,5,4.918,13.2,9.8,39.2,100,100
2014,11,6,7.11,13.2,5.9,0.8,100,88
2014,11,7,10.288,18.4,2.7,0,100,64
2014,11,8,9.757,18.8,4.3,0,100,57
2014,11,9,5.93,14.4,8.9,6,100,90
2014,11,10,3.056,11.3,9.8,27,100,100
2014,11,11,4.674,13.6,10,23.4,100,100
2014,11,12,4.484,13.6,10.2,36.2,100,100
2014,11,13,7.592,17.8,7.8,12.6,100,75
2014,11,14,7.033,15.9,7.1,7,100,81
2014,11,15,4.855,12.5,8.2,67,100,100
2014,11,16,7.24,15.2,5.4,7.8,100,73
2014,11,17,4.335,9.9,6.3,13.4,100,100
2014,11,18,7.245,12.9,2.6,0,100,76
2014,11,19,7.533,12.9,1.5,0.2,100,80
2014,11,20,7.829,13.3,0.7,0,100,62
2014,11,21,6.721,10.7,1.2,0,100,82
2014,11,22,5.706,11.2,4.2,0,100,76
2014,11,23,6.435,12.1,3,0,100,82
2014,11,24,6.08,13.3,5,0,100,86
2014,11,25,5.116,12.3,6.3,6.4,100,94
2014,11,26,3.868,10,6.5,1.4,100,100
2014,11,27,2.896,7.8,5.8,4.4,100,100
2014,11,28,3.684,9.6,6.3,16.2,100,100
2014,11,29,3.594,12,8.8,5.8,100,100
2014,11,30,2.672,12,10.2,15.6,100,100
2014,12,1,3.184,13.3,10.7,35,100,100
2014,12,2,2.769,11.5,9.5,6.8,100,100
2014,12,3,3.308,11.1,8.2,2,100,96
2014,12,4,3.226,10.4,7.6,0.4,100,100
2014,12,5,3.78,10.8,6.9,0,100,99
2014,12,6,3.706,11.6,7.8,1.4,100,100
2014,12,7,5.342,11.2,3.2,0,100,91
2014,12,8,3.983,5.9,1.4,0.2,100,100
2014,12,9,6.106,11.2,0.5,0,100,68
2014,12,10,5.723,7.7,-1.8,0.6,100,72
2014,12,11,4.412,4,-1.7,0,100,100
2014,12,12,4.936,4.3,-2.9,0,100,93
2014,12,13,4.014,7.8,3,0,99,77
2014,12,14,1.915,4.8,3.7,0.8,100,98
2014,12,15,2.935,7.7,5.1,13.2,100,100
2014,12,16,4.802,9.6,2.6,10.8,100,100
2014,12,17,5.248,7.7,-0.7,0.2,100,100
2014,12,18,5.885,10.2,-0.4,0,100,90
2014,12,19,6.508,11.9,-1.1,0,100,83
2014,12,20,3.951,4.4,-0.4,0.4,100,100
2014,12,21,3.605,2.3,-1.7,0.4,100,100
2014,12,22,4.452,3.9,-2.2,0.2,100,100
2014,12,23,4.49,4.5,-1.7,0.4,100,100
2014,12,24,4.346,5.8,0,0,100,91
2014,12,25,5.856,10.3,-0.2,0,100,81
2014,12,26,6.477,11.4,-1.4,0,100,38
2014,12,27,3.629,1.5,-2.5,0.2,100,89
2014,12,28,6.249,8.2,-3.6,0,100,52
2014,12,29,5.828,6.4,-3.8,0,100,42
2014,12,30,5.494,4.5,-4.5,0,100,63
2014,12,31,5.265,2.5,-5.7,0,100,87
2015,1,1,6.125,4.7,-6.3,0,100,80
2015,1,2,6.036,6.1,-4.45,0,100,83
2015,1,3,5.938,7.5,-2.6,0,100,86
2015,1,4,8.446,17.6,-2.6,0,100,33
2015,1,5,7.372,11.5,-3.7,0,100,53
2015,1,6,6.454,7.3,-4.2,0,100,68
2015,1,7,6.499,8.1,-3.4,0,100,82
2015,1,8,5.357,6.8,-0.9,0,100,91
2015,1,9,6.933,9.6,-3.1,0,100,76
2015,1,10,7.468,13.4,-1.1,0,100,82
2015,1,11,7.239,12.8,-0.6,0,100,38
2015,1,12,7.955,13.2,-2.7,0,100,40
2015,1,13,5.513,6.2,-1.3,0,100,84
2015,1,14,7.039,10.6,-1.4,0,100,69
2015,1,15,5.693,5,-2.7,0,100,95
2015,1,16,3.073,5.4,3.2,4,100,100
2015,1,17,4.819,6.5,1.2,9.2,100,99
2015,1,18,6.855,9.1,-1.4,0.2,100,80
2015,1,19,5.817,6,-1.4,0,100,96
2015,1,20,7.005,8.8,-1.7,0,100,77
2015,1,21,5.081,2.7,-2.7,24.8,100,100
2015,1,22,5.417,6.2,0.2,2.6,100,100
2015,1,23,8.129,11.8,-1.4,0.2,100,80
2015,1,24,7.909,9.7,-2.5,0.2,100,75
2015,1,25,7.532,10.6,-0.2,0,92,38
2015,1,26,7.554,7,-3.6,0,100,73
2015,1,27,7.466,6.4,-3.7,0,100,65
2015,1,28,7.854,7.7,-3.2,0,100,66
2015,1,29,6.51,3.6,-3.7,0.2,100,89
2015,1,30,8.525,10.4,-1.8,1.4,100,42
2015,1,31,8.126,6.5,-4.3,0,100,65
2015,2,1,9.033,8.3,-4.7,0,100,64
2015,2,2,9.154,8.8,-4.2,0,100,53
2015,2,3,5.753,2,-3,0,100,98
2015,2,4,6.648,6.4,-0.1,0,100,87
2015,2,5,6.027,4.3,-0.9,9,100,100
2015,2,6,4.236,1.7,-0.8,30.6,100,100
2015,2,7,6.925,3.8,-2.7,1.4,100,98
2015,2,8,9.539,8.7,-3.3,0,100,40
2015,2,9,9.385,8.4,-2.9,0,100,64
2015,2,10,10.515,11.1,-2.7,0,100,73
2015,2,11,10.467,10.8,-2.5,0,100,70
2015,2,12,10.039,9.4,-2.5,0.2,100,88
2015,2,13,8.135,6.7,-0.9,0.2,100,88
2015,2,14,5.832,4.2,0.4,17.8,100,97
2015,2,15,6.507,4.4,-0.2,18.4,100,100
2015,2,16,7.782,9.5,3.1,5,100,98
2015,2,17,10.391,13.3,2.2,0,100,78
2015,2,18,10.247,11.2,0.7,0,100,66
2015,2,19,11.381,10.8,-1.8,0.2,100,77
2015,2,20,11.493,10.6,-1.9,0.2,100,83
2015,2,21,6.754,5.8,1.6,24.4,100,100
2015,2,22,11.031,12.3,1.4,11.8,100,61
2015,2,23,11.183,9.9,-1,0,100,76
2015,2,24,9.403,8,0.5,0.2,100,53
2015,2,25,13.161,14.6,0.3,0,100,26
2015,2,26,13.386,12.3,-2.1,0,100,56
2015,2,27,12.281,12.2,0.4,0,100,51
2015,2,28,11.571,12.5,2.3,0,100,47
2015,3,1,13.737,13.9,-0.1,0,100,53
2015,3,2,11.586,13.1,3.4,0,100,86
2015,3,3,14.5,15.2,0.4,0,100,36
2015,3,4,11.953,10.7,0.9,0,100,44
2015,3,5,12.829,13,2,0,64,22
2015,3,6,15.963,14.3,-2.3,0,99,25
2015,3,7,13.973,11.9,-0.5,0,100,38
2015,3,8,15.922,13.3,-2.4,0,100,45
2015,3,9,15.17,12.8,-1.1,0,100,46
2015,3,10,17.43,16.1,-1.8,0,100,44
2015,3,11,17.745,19.6,1.5,0,100,37
2015,3,12,16.242,15.9,1.1,0,100,32
2015,3,13,17.774,16,-1.3,0,100,33
2015,3,14,11.923,12.6,5,0,99,44
2015,3,15,10.985,11.6,5.3,4.8,100,55
2015,3,16,7.409,7.2,4.4,27,100,100
2015,3,17,11.244,10.2,3.9,14,100,100
2015,3,18,17.374,16.1,1.4,0,100,68
2015,3,19,14.127,16.1,6.6,0,100,70
2015,3,20,13.905,15.5,6.5,0,100,47
2015,3,21,12.132,14.4,7.7,1,100,55
2015,3,22,7.641,9.1,6.5,10,100,99
2015,3,23,17.47,16.2,2.9,0,100,59
2015,3,24,10.272,12.2,7.7,4.2,100,89
2015,3,25,11.266,11.6,6.3,23.4,100,100
2015,3,26,14.753,16.2,7.3,0.8,100,84
2015,3,27,18.359,19,5.5,0,100,29
2015,3,28,21.238,20,2.3,0,98,30
2015,3,29,19.283,18.9,4.6,0,100,42
2015,3,30,21.109,22.5,5.7,0,100,39
2015,3,31,22.43,24.2,5.6,0,100,29
2015,4,1,18.267,18.6,6.5,0,56,19
2015,4,2,22.431,19.6,1.7,0,97,27
2015,4,3,18.998,16.7,4.1,0,100,41
2015,4,4,13.232,12.6,6.6,1.6,100,63
2015,4,5,14.93,11.8,4.3,1,100,65
2015,4,6,20.802,14.9,0.6,0,97,29
2015,4,7,20.164,16.4,3.2,0,94,21
2015,4,8,25.717,21,-0.1,0,100,22
2015,4,9,23.825,21.6,3.8,0,97,24
2015,4,10,23.063,21.7,5.3,0,100,32
2015,4,11,22.39,21.1,5.9,0,100,38
2015,4,12,24.222,23.1,5.6,0,100,36
2015,4,13,25.643,26.1,6.8,0,100,30
2015,4,14,25.307,27.2,8.7,0,100,18
2015,4,15,24.806,26,8.5,0,86,25
2015,4,16,22.117,21.2,7.5,0,99,52
2015,4,17,14.992,17.4,11.2,15.8,100,83
2015,4,18,21.186,20.6,8.4,1,100,73
2015,4,19,17.173,15.5,7.6,0,100,44
2015,4,20,26.469,22.4,3.9,0,100,28
2015,4,21,26.365,24.9,6.8,0,100,30
2015,4,22,26.401,26.7,8.8,0,100,23
2015,4,23,22.825,22.5,9.3,0,100,39
2015,4,24,24.657,23.5,8.3,0,99,44
2015,4,25,12.889,15.8,11.7,0.2,100,82
2015,4,26,15.823,17.5,11.4,4.8,100,89
2015,4,27,10.593,14.4,11.7,56,100,92
2015,4,28,21.61,22.2,11.1,2.8,100,37
2015,4,29,20.112,18.5,9,0,93,55
2015,4,30,20.443,19.5,9.8,0,100,69
2015,5,1,14.159,15.7,11.1,0,100,91
2015,5,2,22.317,23.2,11.9,0,100,61
2015,5,3,13.183,18.9,15,0.4,99,80
2015,5,4,18.01,21.6,14.4,0,96,78
2015,5,5,19.084,23.5,15.5,0,92,78
2015,5,6,21.339,25.4,15.5,0,91,69
2015,5,7,22.811,25,13.8,0,95,67
2015,5,8,20.889,24.3,15,3.6,93,74
2015,5,9,25.66,26.4,12.5,0,93,42
2015,5,10,26.422,27.1,12.5,0,94,31
2015,5,11,26.084,27.6,13.5,0,95,41
2015,5,12,23.558,27.2,15.8,0,92,48
2015,5,13,24.071,27.7,15.9,0,91,46
2015,5,14,25.274,27.1,14.2,0,93,59
2015,5,15,20.356,19.5,11.2,39.8,93,74
2015,5,16,26.448,25.2,11.3,9,95,66
2015,5,17,24.462,27.4,15.6,0,90,43
2015,5,18,23.162,26.9,16.4,0,90,50
2015,5,19,22.111,24.7,15.2,0,89,65
2015,5,20,21.477,19.8,10.9,36,91,82
2015,5,21,20.045,16.9,9.2,2.4,92,63
2015,5,22,25.106,22.7,10.7,0,93,42
2015,5,23,24.223,21.8,10.7,0,91,62
2015,5,24,25.68,23.1,10.7,0,90,50
2015,5,25,23.014,24.4,14.5,0.4,88,57
2015,5,26,23.311,23.2,13.1,21.6,89,59
2015,5,27,26.824,24.6,11.3,0,90,36
2015,5,28,25.117,24.2,12.6,0,88,52
2015,5,29,25.396,24.8,13,0,88,53
2015,5,30,24.241,25.3,14.6,0.2,87,65
2015,5,31,21.909,23.6,14.9,0,86,72
2015,6,1,24.236,27.1,16.5,2.6,84,61
2015,6,2,26.268,29,16.6,0,83,48
2015,6,3,27.156,30.6,17.4,0,80,50
2015,6,4,28.019,32.8,18.8,0,81,41
2015,6,5,27.765,33.5,19.8,0,83,42
2015,6,6,26.565,33.2,20.7,0.4,82,56
2015,6,7,26.285,32.3,20.1,0,84,57
2015,6,8,22.982,30.1,20.8,0,89,46
2015,6,9,20.804,26.2,18.6,3.6,86,64
2015,6,10,23.288,26.9,17.4,6.4,82,63
2015,6,11,28.503,30.1,15.9,1.6,81,48
2015,6,12,19.599,24.7,18,4.8,83,62
2015,6,13,21.301,23.9,16,10,81,61
2015,6,14,16.96,22.4,17.4,3.2,100,65
2015,6,15,24.121,26.3,16.2,0.6,97,48
2015,6,16,21.48,25,17,0.6,80,45
2015,6,17,25.654,26.4,15,0.6,77,46
2015,6,18,25.888,27.3,15.7,0,80,39
2015,6,19,24.87,28.8,18.1,0,77,40
2015,6,20,24.874,26.9,16.2,0,79,45
2015,6,21,25.789,25.7,14.2,0,79,48
2015,6,22,25.788,27.4,15.9,0,85,46
2015,6,23,23.312,26.8,17.4,0,84,36
2015,6,24,24.749,25.1,14.5,0,83,52
2015,6,25,26.103,26.2,14.4,0,81,47
2015,6,26,27.804,29,15.6,0,81,43
2015,6,27,27.58,30.8,17.6,0,80,45
2015,6,28,27.247,30.4,17.5,0,82,46
2015,6,29,24.563,29.5,19,0,85,43
2015,6,30,26.236,30.7,18.7,0,80,41
2015,7,1,27.593,32.6,19.3,0,79,32
2015,7,2,27.04,33.2,20.4,0.2,82,33
2015,7,3,25.6,33.5,22,0,84,27
2015,7,4,25.898,32.5,20.7,0,83,31
2015,7,5,26.724,34.4,21.8,0,81,31
2015,7,6,27.312,35.9,22.7,0,79,34
2015,7,7,24.892,34.8,23.8,0,78,25
2015,7,8,25.518,33.4,21.8,0,82,19
2015,7,9,26.965,30.7,17.7,0,82,38
2015,7,10,26.179,30,17.7,0,85,45
2015,7,11,27.773,31.2,17.3,0,82,37
2015,7,12,26.904,32.8,19.7,0,83,35
2015,7,13,25.906,32.6,20.4,0,81,41
2015,7,14,27.587,33.9,20,0,83,42
2015,7,15,25.675,33.7,21.6,0,84,41
2015,7,16,25.29,34.4,22.6,0,82,42
2015,7,17,26.978,34.7,21.2,0,85,25
2015,7,18,28.169,34.8,20,0,81,48
2015,7,19,28.088,34.1,19.3,0,85,37
2015,7,20,27.333,34.8,20.7,0,81,33
2015,7,21,27.537,35.3,20.9,0,81,52
2015,7,22,26.675,35.8,22.2,0,87,49
2015,7,23,25.489,33.9,21.4,0,85,57
2015,7,24,26.202,33.5,20.2,0,84,54
2015,7,25,25.413,31.9,19.3,6.2,84,46
2015,7,26,25.219,29.8,17.3,0,88,55
2015,7,27,25.325,31.3,18.6,0,83,47
2015,7,28,25.523,31.4,18.4,0,85,51
2015,7,29,24.526,31.1,19,0.2,83,30
2015,7,30,23.499,28.5,17.3,0.8,86,39
2015,7,31,22.441,28.4,18.1,0.4,89,51
2015,8,1,15.876,21.4,16.2,2.8,89,49
2015,8,2,27.112,29.4,14.1,0.2,86,13
2015,8,3,26.723,31.5,16.5,0,86,34
2015,8,4,25.326,32.1,18.5,0,85,42
2015,8,5,26.383,33.3,18.4,0,82,44
2015,8,6,26.165,35.3,20.5,0,82,51
2015,8,7,26.729,35.5,19.9,0,85,50
2015,8,8,26.076,35.4,20.4,0,87,51
2015,8,9,23.774,31.8,19.2,3.2,90,56
2015,8,10,19.873,26.7,17.8,20.2,86,27
2015,8,11,25.314,32,17.4,2.6,81,25
2015,8,12,26.187,33.8,18,0,81,31
2015,8,13,25.955,35.4,19.7,0,79,39
2015,8,14,19.318,26,17.2,8.2,90,39
2015,8,15,17.127,22.2,15.2,44.2,81,19
2015,8,16,22.748,26.2,13.7,5.2,86,4
2015,8,17,24.599,28.8,14,4,82,25
2015,8,18,20.687,26.5,15.9,4,99,42
2015,8,19,21.778,26.7,14.8,6.6,97,96
2015,8,20,24.209,28.2,13.3,12,83.43271539,47.57316
2015,8,21,20.755,27.4,16.3,0,85.24579016,48.83812
2015,8,22,21.073,27.7,16.1,0,84.55975797,48.36376
2015,8,23,13.601,19.7,14.8,0,100,61.01336
2015,8,24,11.893,18.8,15,14.8,100,62.43644
2015,8,25,21.33,26.9,14.5,8.8,86.40604394,49.62872
2015,8,26,22.975,28.6,14,0,82.54537678,46.94068
2015,8,27,23.497,30,14.5,0.2,79.53456496,44.727
2015,8,28,22.477,31,16.6,0,77.46880612,43.1458
2015,8,29,23.51,33.3,17.3,0,72.95988399,39.50904
2015,8,30,23.253,33.3,17.4,0,72.95988399,39.50904
2015,8,31,23.642,32.5,15.8,0,74.49187437,40.774
2015,9,1,19.796,28.5,16.6,0,82.7660425,47.0988
2015,9,2,20.521,29.5,16.5,0,80.59341341,45.5176
2015,9,3,18.114,25.5,15.2,0.2,89.77325751,51.8424
2015,9,4,20.562,26.1,12.6,0,88.3080752,50.89368
2015,9,5,19.85,24.5,11.7,5,92.29359359,53.4236
2015,9,6,22,25,9,0,91.02082303,52.633
2015,9,7,22.076,25.3,8.9,0,90.26932307,52.15864
2015,9,8,19.024,24.2,11.8,0,93.06978411,53.89796
2015,9,9,19.958,25,11.1,0,91.02082303,52.633
2015,9,10,15.999,23.5,14.4,0,94.91897347,55.0048
2015,9,11,14.58,21.5,13.8,0,100,58.1672
2015,9,12,15.35,23.4,14.7,0,95.18763059,55.16292
2015,9,13,12.305,20.4,14.7,0.2,100,59.90652
2015,9,14,13.978,22.4,14.9,34.4,97.93915959,56.74412
2015,9,15,14.559,23.2,14.9,0.2,95.72840644,55.47916
2015,9,16,8.067,17.8,15.2,0,100,64.01764
2015,9,17,14.353,24.5,16.1,1,92.29359359,53.4236
2015,9,18,17.875,26.5,13.2,0,87.34988182,50.2612
2015,9,19,18.786,25.9,10.9,0,88.79269297,51.20992
2015,9,20,20.249,27.2,9.4,0,85.70733068,49.15436
2015,9,21,19.112,25.3,9.1,0,90.26932307,52.15864
2015,9,22,13.533,20.4,12.1,0,100,59.90652
2015,9,23,13.546,17.4,8.9,0,100,64.65012
2015,9,24,20.029,24.5,5.5,10.4,92.29359359,53.4236
2015,9,25,20.922,28,6.8,0,83.88111586,47.8894
2015,9,26,17.167,24.9,10.3,0,91.27332838,52.79112
2015,9,27,13.762,21.3,11.7,0,100,58.48344
2015,9,28,11.7,20,12.9,0,100,60.539
2015,9,29,13.306,17.8,8.4,0,100,64.01764
2015,9,30,16.219,20.1,5.8,0,100,60.38088
2015,10,1,10.468,15.9,9.8,0,100,67.02192
2015,10,2,6.881,12.9,10.2,0,100,71.76552
2015,10,3,8.065,15.4,11.6,18.2,100,67.81252
2015,10,4,11.985,20,11.4,31.4,100,60.539
2015,10,5,14.386,21.5,8.8,2,100,58.1672
2015,10,6,9.265,17.9,12.5,0,100,63.85952
2015,10,7,13.639,22.6,10.6,1.4,97.3791559,56.42788
2015,10,8,13.299,23.5,11.8,0.2,94.91897347,55.0048
2015,10,9,9.787,18,11.5,0,100,63.7014
2015,10,10,12.683,21.6,10.4,0,100,58.00908
2015,10,11,14.098,21.2,7,1.2,100,58.64156
2015,10,12,11.91,19.8,9.4,0,100,60.85524
2015,10,13,6.721,15.5,12.1,2.4,100,67.6544
2015,10,14,11.489,19.6,9.4,5.6,100,61.17148
2015,10,15,7.697,12.3,7.6,1.4,100,72.71424
2015,10,16,10.967,16.2,6.4,20.6,100,66.54756
2015,10,17,9.838,13.3,5.2,9.6,100,71.13304
2015,10,18,9.767,14.2,6,0,100,69.70996
2015,10,19,13.915,19.6,2.5,0,100,61.17148
2015,10,20,10.757,16.3,5.8,0.2,100,66.38944
2015,10,21,11.009,15.2,3.9,0,100,68.12876
2015,10,22,12.471,16.4,1.5,0,100,66.23132
2015,10,23,12.301,16.4,1.5,0,100,66.23132
2015,10,24,12.134,16.4,1.5,0,100,66.23132
2015,10,25,11.969,16.4,1.5,0,100,66.23132
2015,10,26,11.806,16.4,1.5,0,100,66.23132
2015,10,27,11.645,16.4,1.5,0,100,66.23132
2015,10,28,11.486,16.4,1.5,0,100,66.23132
2015,10,29,11.329,16.4,1.5,11.2,100,66.23132
2015,10,30,11.174,16.4,1.5,0.8,100,66.23132
2015,10,31,11.022,16.4,1.5,0,100,66.23132
2015,11,1,10.872,16.4,1.5,0.2,100,66.23132
2015,11,2,10.724,16.4,1.5,0,100,66.23132
2015,11,3,10.579,16.4,1.5,0,100,66.23132
2015,11,4,10.436,16.4,1.5,0,100,66.23132
2015,11,5,10.296,16.4,1.5,0,100,66.23132
2015,11,6,10.158,16.4,1.5,0,100,66.23132
2015,11,7,10.023,16.4,1.5,0,100,66.23132
2015,11,8,9.89,16.4,1.5,0,100,66.23132
2015,11,9,9.76,16.4,1.5,0,100,66.23132
2015,11,10,9.633,16.4,1.5,0,100,66.23132
2015,11,11,9.509,16.4,1.5,0,100,66.23132
2015,11,12,9.387,16.4,1.5,0,100,66.23132
2015,11,13,9.268,16.4,1.5,0,100,66.23132
2015,11,14,9.151,16.4,1.5,0,100,66.23132
2015,11,15,9.038,16.4,1.5,0,100,66.23132
2015,11,16,8.927,16.4,1.5,0.4,100,66.23132
2015,11,17,8.819,16.4,1.5,0,100,66.23132
2015,11,18,8.714,16.4,1.5,0,100,66.23132
2015,11,19,8.612,16.4,1.5,0.2,100,66.23132
2015,11,20,8.513,16.4,1.5,0.6,100,66.23132
2015,11,21,8.417,16.4,1.5,0.2,100,66.23132
2015,11,22,8.324,16.4,1.5,0,100,66.23132
2015,11,23,8.234,16.4,1.5,0,100,66.23132
2015,11,24,8.147,16.4,1.5,0,100,66.23132
2015,11,25,8.063,16.4,1.5,0,100,66.23132
2015,11,26,7.981,16.4,1.5,0,100,66.23132
2015,11,27,7.903,16.4,1.5,0,100,66.23132
2015,11,28,7.828,16.4,1.5,0,100,66.23132
2015,11,29,7.756,16.4,1.5,0,100,66.23132
2015,11,30,7.687,16.4,1.5,0,100,66.23132
2015,12,1,7.621,16.4,1.5,0,100,66.23132
2015,12,2,7.559,16.4,1.5,0,100,66.23132
2015,12,3,7.499,16.4,1.5,0,100,66.23132
2015,12,4,7.442,16.4,1.5,0.6,100,66.23132
2015,12,5,7.389,16.4,1.5,0,100,66.23132
2015,12,6,7.338,16.4,1.5,0,100,66.23132
2015,12,7,7.291,16.4,1.5,0,100,66.23132
2015,12,8,7.247,16.4,1.5,0,100,66.23132
2015,12,9,7.206,16.4,1.5,0.2,100,66.23132
2015,12,10,7.168,16.4,1.5,0,100,66.23132
2015,12,11,7.133,16.4,1.5,0,100,66.23132
2015,12,12,7.101,16.4,1.5,0,100,66.23132
2015,12,13,7.073,16.4,1.5,0,100,66.23132
2015,12,14,7.047,16.4,1.5,0,100,66.23132
2015,12,15,7.025,16.4,1.5,0,100,66.23132
2015,12,16,7.006,16.4,1.5,0,100,66.23132
2015,12,17,6.99,16.4,1.5,0,100,66.23132
2015,12,18,6.977,16.4,1.5,0,100,66.23132
2015,12,19,6.968,16.4,1.5,0,100,66.23132
2015,12,20,6.961,16.4,1.5,0,100,66.23132
2015,12,21,6.958,16.4,1.5,0,100,66.23132
2015,12,22,6.957,16.4,1.5,0,100,66.23132
2015,12,23,6.96,16.4,1.5,0,100,66.23132
2015,12,24,6.966,16.4,1.5,0,100,66.23132
2015,12,25,6.976,16.4,1.5,0,100,66.23132
2015,12,26,6.988,16.4,1.5,0,100,66.23132
2015,12,27,7.003,16.4,1.5,0,100,66.23132
2015,12,28,7.022,16.4,1.5,0,100,66.23132
2015,12,29,7.044,16.4,1.5,0,100,66.23132
2015,12,30,7.069,16.4,1.5,0,100,66.23132
2015,12,31,7.097,16.4,1.5,0,100,66.23132
